139.5231568,35.7098449,4.345
139.5231568,35.7098449,5.065
139.5231553,35.7098442,5.72875
139.5231421,35.70983802,5.51
139.5231353,35.70983484,3.939166667
139.5231227,35.7098308,2.96
139.5231008,35.7098299,2.8625
139.5230978,35.7098299,2.225
139.5230978,35.7098299,1.505
139.5230978,35.7098299,0.785
